plate_name,gene_name,gene_length,aligned_length,alignment_rate,total_read_count,average_read_depth,number_of_SNP,number_of_INDEL
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL095W,2433,2414,0.992190711056,78814,32,105,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL017C,2766,251,0.090744757773,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR326W,4725,251,0.0531216931217,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL181W,1191,1183,0.9932829555,45682,38,60,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL032C,1794,1759,0.980490523969,32881,18,19,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJR072C,1158,1158,1.0,124417,107,22057,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR207C,786,412,0.52417302799,412,1,10,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER095W,1203,1179,0.980049875312,45431,38,14,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL009C,3117,127,0.0407443054219,7080,55,393,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR118W,1704,251,0.147300469484,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR268W,1140,1141,1.00087719298,104242,91,11360,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR386W,1698,1699,1.00058892815,79981,47,9704,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR397C,533,534,1.00187617261,63170,118,2443,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR198W,1632,1633,1.0006127451,96096,58,21676,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL117W,2658,2665,1.00263355907,624387,234,223018,7
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR251W,2493,249,0.0998796630566,249,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR128W,3447,3451,1.00116042936,990053,286,527212,4
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR331C,558,162,0.290322580645,162,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL105C,2061,57,0.0276564774381,523,9,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER174C,735,716,0.974149659864,22339,31,24,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCL048W,1392,1381,0.992097701149,31375,22,9,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YML126C,1476,500,0.338753387534,500,1,22,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR189C,3597,3603,1.00166805671,709540,196,349195,6
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL313C,2715,2713,0.99926335175,304965,112,2152,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL194C,906,900,0.993377483444,26355,29,40,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR212W,2019,2023,1.0019811788,268761,132,74282,4
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL024C,662,251,0.37915407855,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR033W,1272,251,0.197327044025,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCR033W,3681,251,0.0681879923934,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER069W,2592,502,0.193672839506,502,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR091C,1308,251,0.191896024465,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFR029W,2037,2025,0.9941089838,88352,43,145,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL105C,2550,2556,1.00235294118,620827,242,262021,6
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR034C,1422,1399,0.98382559775,37650,26,28,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJR141W,1044,251,0.240421455939,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR407C,3870,3880,1.00258397933,691682,178,311313,10
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YEL064C,1443,442,0.306306306306,442,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR334W,4545,251,0.0552255225523,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR004C,1302,1277,0.980798771121,21837,17,11,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLL035W,1899,1872,0.985781990521,76806,41,159,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR304W,3693,3685,0.997833739507,356671,96,2107,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR364C,1368,251,0.183479532164,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR050C,1017,251,0.24680432645,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL010C,4452,251,0.0563791554358,251,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR091C,1827,251,0.137383689108,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL071WA,477,350,0.733752620545,2259,6,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER132C,5262,5250,0.99771949829,489952,93,6428,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL168W,1293,1257,0.972157772622,24849,19,20,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR013W,1863,251,0.13472893183,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFL036W,4056,4061,1.00123274162,1040927,256,628432,5
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR010C,756,756,1.0,210431,278,19653,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR141C,2646,473,0.178760393046,473,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL077C,723,251,0.347164591978,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR337W,861,251,0.291521486643,251,1,3,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR133W,1749,502,0.287021154946,502,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR322C,714,251,0.351540616246,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR040C,3276,251,0.0766178266178,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL085W,825,251,0.304242424242,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL263W,1143,251,0.219597550306,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL102W,648,251,0.387345679012,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCL038C,1587,251,0.15816005041,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR312C,1197,1187,0.991645781119,26857,22,14,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL190C,2409,2381,0.988376919884,95380,40,216,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNR066C,1311,170,0.129672006102,170,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR060C,1863,1854,0.995169082126,175951,94,630,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR006W,1626,502,0.308733087331,502,1,6,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR072W,2082,2082,1.0,80320,38,175,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR236W,636,251,0.39465408805,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR335C,2877,497,0.172749391727,497,1,16,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR166C,2916,2918,1.00068587106,345837,118,80050,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR067C,1251,1240,0.991207034373,35140,28,21,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJR036C,2679,251,0.0936916759985,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL079W,4509,4516,1.00155245065,1106348,244,663173,7
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL093W,1944,251,0.129115226337,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR146C,2130,251,0.117840375587,251,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR112C,2901,94,0.0324026197863,1350,14,21,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YEL031W,3648,3629,0.994791666667,302455,83,1391,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL081W,1107,60,0.0542005420054,175,2,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL215W,1008,1001,0.993055555556,81575,81,180,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL100C,1065,251,0.235680751174,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL235C,504,490,0.972222222222,5020,10,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR207C,2511,2510,0.99960175229,222637,88,930,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YEL038W,726,372,0.512396694215,372,1,11,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL125W,1884,250,0.132696390658,250,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER168C,1641,251,0.15295551493,251,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL083C,1098,1096,0.998178506375,71786,65,197,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR217C,3930,3930,1.0,485936,123,4443,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR157W,1404,1407,1.00213675214,140173,99,21448,3
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCL014W,4911,4911,1.0,1605281,326,1183445,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL020C,1917,1911,0.996870109546,100651,52,348,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL023C,1974,564,0.285714285714,985,1,11,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR290C,834,831,0.996402877698,14056,16,15,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL063W,1113,251,0.225516621743,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFL007W,6432,6421,0.998289800995,542662,84,5256,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR208W,894,883,0.987695749441,30622,34,43,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL147C,711,251,0.353023909986,251,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR101W,930,927,0.996774193548,38403,41,54,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR007W,675,390,0.577777777778,1980,5,110,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL112W,2145,251,0.117016317016,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL073C,3018,3011,0.997680583168,247737,82,1015,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR345C,351,345,0.982905982906,31659,91,1080,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL128C,1044,502,0.480842911877,502,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR159W,3906,3890,0.995903737839,232426,59,1072,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL002C,1431,251,0.175401816911,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL122C,1542,1544,1.00129701686,206291,133,30777,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR188W,1641,1643,1.00121876904,169857,103,30229,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL047C,1134,1100,0.970017636684,34136,31,9,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL199C,471,419,0.889596602972,5522,13,3,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,smorf185708,102,64,0.627450980392,3621,56,19,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL080C,870,856,0.983908045977,27359,31,15,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR012W,1182,1174,0.993231810491,104667,89,541,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR165W,2331,2322,0.996138996139,40160,17,65,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR199W,2280,251,0.110087719298,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL157W,3191,3200,1.00282043247,747317,233,360301,9
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR055W,435,378,0.868965517241,3514,9,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YML104C,3384,302,0.089243498818,502,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR121C,615,241,0.391869918699,241,1,37,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL179C,1683,1688,1.00297088532,195070,115,36164,5
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR186W,2118,2077,0.980642115203,61244,29,46,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR120C,789,789,1.0,55300,70,2059,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL150W,1269,143,0.11268715524,143,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL256W,2475,2466,0.996363636364,271080,109,1484,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR025C,1185,1174,0.990717299578,33383,28,45,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLL028W,1761,502,0.285065303805,502,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR257W,840,251,0.29880952381,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR247C,1452,251,0.172865013774,251,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL210W,816,227,0.27818627451,227,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR286C,1128,251,0.222517730496,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR398C,3864,251,0.0649585921325,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCR037C,2772,2764,0.997113997114,208079,75,739,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL038W,534,518,0.970037453184,13303,25,5,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR217W,1578,1568,0.993662864385,54467,34,49,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR057W,1026,251,0.244639376218,251,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR408C,645,629,0.97519379845,14809,23,14,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR039W,936,251,0.268162393162,251,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR170W,3417,251,0.0734562481709,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR258C,3096,251,0.0810723514212,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR110C,1599,1599,1.0,152859,95,564,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR393W,840,251,0.29880952381,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL154C,1218,1220,1.00164203612,102486,84,14638,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL026C,2124,2095,0.986346516008,113703,54,271,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL160C,1254,1254,1.0,87786,70,10889,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL154C,1641,1621,0.987812309567,106173,65,276,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL001W,1161,1139,0.98105081826,38152,33,34,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL080C,3669,502,0.136822022349,502,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR179C,1221,71,0.0581490581491,71,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR122W,3195,3206,1.0034428795,733004,228,336943,11
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL062C,1476,69,0.0467479674797,69,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL243W,1800,1790,0.994444444444,76053,42,104,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR028C,1776,1768,0.995495495495,66264,37,128,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR139W,1527,502,0.328749181401,502,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR115C,4179,251,0.0600622158411,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL130W,2895,45,0.0155440414508,4065,90,6,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR225C,444,425,0.957207207207,5522,12,7,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR207W,2502,2495,0.997202238209,279614,112,2030,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFL034CA,690,682,0.988405797101,16315,23,5,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL178W,723,718,0.993084370678,25351,35,11,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR111W,1323,1318,0.996220710506,148592,112,271,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL206C,1368,1362,0.995614035088,47690,35,35,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR197C,654,646,0.987767584098,26104,40,27,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR164C,4569,4564,0.998905668636,360687,79,2931,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL272C,1554,1552,0.998712998713,100149,64,227,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR105C,1134,441,0.388888888889,441,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,smorf215679,42,42,1.0,1462,34,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL244W,1023,1024,1.00097751711,60260,58,9861,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLL021W,4401,4398,0.999318336742,623233,141,6413,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR319C,825,189,0.229090909091,189,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL010W,726,711,0.979338842975,23092,32,10,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,smorf204654,39,39,1.0,2174,55,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL225W,1014,1006,0.992110453649,42168,41,39,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR037W,1728,249,0.144097222222,249,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFR017C,588,247,0.420068027211,247,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR017W,1158,251,0.216753022453,251,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKR038C,1161,1150,0.99052540913,43674,37,30,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR129W,1050,203,0.193333333333,203,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR139W,1113,251,0.225516621743,251,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR310C,954,947,0.992662473795,31877,33,22,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL158W,303,293,0.96699669967,1757,5,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR157WE,165,92,0.557575757576,92,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL096C,327,125,0.382262996942,125,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR193C,525,121,0.230476190476,121,1,2,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL334C,669,297,0.443946188341,1255,4,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR108W,1758,1745,0.99260523322,76555,43,136,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR303C,2658,251,0.094431903687,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,smorf196526,261,158,0.605363984674,158,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR083W,990,987,0.99696969697,31877,32,23,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,Q0250,756,719,0.951058201058,6024,8,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR023C,1581,1581,1.0,193371,122,25912,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR091W,1206,251,0.208126036484,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR396W,501,413,0.824351297405,6777,16,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR119C,1455,502,0.345017182131,502,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR078C,1119,191,0.170688114388,191,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YAL040C,1743,251,0.144004589788,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR409C,2820,2811,0.996808510638,283630,100,1344,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YML105C,822,93,0.113138686131,93,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFL062W,1140,251,0.220175438596,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL132W,336,253,0.752976190476,753,2,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR091C,2313,251,0.108517077389,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR141W,1404,251,0.178774928775,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR173WA,1185,1039,0.876793248945,6024,5,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR127W,3024,3018,0.998015873016,302957,100,1962,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL151W,3399,3398,0.999705795822,267817,78,1883,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJR099W,711,674,0.947960618847,15311,22,28,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR058C,1410,1403,0.995035460993,51204,36,115,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR037C,888,502,0.565315315315,502,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR035C,2370,2362,0.996624472574,82830,35,155,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL017C,4740,251,0.0529535864979,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR102C,798,788,0.987468671679,36395,46,48,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL145W,2106,2092,0.993352326686,48192,23,55,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR137W,1542,1543,1.00064850843,128425,83,17568,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR021C,642,609,0.948598130841,10040,16,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL283C,1512,251,0.166005291005,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFL011W,1641,1642,1.00060938452,133372,81,20794,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL248W,1110,251,0.226126126126,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR077C,3383,251,0.0741945019214,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR092C,1404,1404,1.0,54969,39,37,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR325W,375,291,0.776,291,1,54,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR173W,1293,1291,0.99845320959,13554,10,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YAL041W,2565,2557,0.996881091618,144074,56,354,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR254W,1314,1303,0.991628614916,80571,61,291,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR225C,1224,1191,0.973039215686,31877,26,19,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR131C,588,251,0.426870748299,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL246C,789,784,0.993662864385,28614,36,37,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL224C,2304,251,0.108940972222,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFR021W,1503,251,0.166999334664,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL098W,1074,1060,0.98696461825,36144,34,59,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR309C,2736,251,0.0917397660819,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR162C,1368,1369,1.00073099415,134409,98,24043,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR090C,849,849,1.0,42465,50,3184,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL150W,2706,2709,1.00110864745,584180,215,246002,3
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR295W,3651,502,0.13749657628,502,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,smorf59350,72,37,0.513888888889,37,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL176W,2128,251,0.11795112782,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL011W,810,249,0.307407407407,249,1,41,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL144C,1071,1065,0.994397759104,33885,31,14,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCR050C,309,101,0.326860841424,101,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL216W,3309,501,0.151405258386,501,1,21,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR380W,1227,251,0.20456397718,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL019W,1656,502,0.303140096618,502,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR463C,552,241,0.436594202899,388,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR135C,1368,39,0.0285087719298,39,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL160W,3273,248,0.0757714634892,248,1,7,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL107C,1941,495,0.255023183926,495,1,28,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR372W,1038,251,0.241811175337,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR269W,1485,251,0.169023569024,251,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR351C,1494,1485,0.993975903614,34387,23,41,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR221C,1515,1513,0.998679867987,141062,93,384,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR172W,2472,2474,1.00080906149,160160,64,19814,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR211W,3228,502,0.15551425031,502,1,3,0
