Plate,Gene_name,gene_length,aligned_length,avg_read_depth,snp_count,indel_count
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL297C,4911,4896,28,41,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOL036W,2286,214,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL339C,5580,3751,1,4,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPR029C,2499,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGL184C,1398,1375,28,12,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL287W,2808,251,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR058W,1911,971,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJL034W,2049,69,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNR073C,1509,251,1,3,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YML024W,809,188,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR282W,441,441,52,12,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YAR015W,921,921,48,64,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YML133C,4125,1376,1,4,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR109W,3324,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJR108W,372,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHL029C,2040,2020,20,10,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR054C,2025,40,5,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR111WA,441,433,22,5,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR106C,798,790,21,6,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR198C,360,297,2,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER105C,4176,4143,45,41,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKR075C,924,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBL054W,1578,65,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YCR024C,1479,1482,75,114,3
scORFeome-HIP-12_S156_L001_R1_001_sorted,YCR008W,1812,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR159C,1245,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR200W,771,751,23,9,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER093C,4293,4289,97,104,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL118C,2913,2915,68,235,2
scORFeome-HIP-12_S156_L001_R1_001_sorted,YIL043C,969,957,19,3,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL134C,933,926,33,9,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER190W,5046,1803,1,2,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKL048C,1923,1908,20,9,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGL120C,2304,2297,30,26,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR009W,1464,1464,20,101,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJL087C,2484,2477,46,32,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPR121W,1719,1721,35,70,2
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER014CA,970,482,11,8,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLL017W,312,250,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR259W,2067,2056,93,52,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKR103W,3657,2332,1,4,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKL054C,2217,89,1,11,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR466W,4149,758,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDL156W,1569,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL229C,1065,1010,18,7,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR080C,2277,2269,15,9,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR123C,915,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKL028W,1449,1413,24,8,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR389C,3084,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR406C,691,610,6,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL031C,1020,1021,28,35,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YIR002C,2982,2969,36,40,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL115C,3387,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL030W,312,281,3,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR276W,486,111,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHR022C,771,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJL069C,1785,159,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOL138C,4026,4023,143,175,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR076C,3834,3835,68,279,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR216C,2229,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR356W,2835,2822,29,23,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHR076W,1125,1107,17,6,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHR057C,618,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YML095CA,402,320,6,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGL173C,4587,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL027W,2037,73,3,7,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBL021C,435,130,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHR215W,1404,1404,37,71,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR359C,2949,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLL045C,771,771,17,60,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR279C,933,800,10,3,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR285C,1548,1531,19,12,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR156C,2097,2099,25,73,2
scORFeome-HIP-12_S156_L001_R1_001_sorted,YCL046W,324,256,2,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR076C,2244,2244,16,35,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR055W,1725,1706,25,15,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER100W,753,726,18,2,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YCL031C,894,111,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR097W,3441,251,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNR034W,966,968,43,33,2
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL243W,2907,2916,161,469,9
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR289C,1851,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR157W,2610,2606,53,40,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGL133W,3795,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPR204W,3099,1064,2,9,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR113W,1308,1110,13,5,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHL002CA,489,467,69,32,2
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKR096W,3588,3576,42,36,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGL094C,3348,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL197C,414,359,30,11,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR038C,3276,3278,77,294,2
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL138WA,380,380,27,16,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR186W,759,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR462W,444,444,57,33,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YCL061C,3291,3272,50,47,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR238C,2196,2166,9,4,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR098C,858,840,12,7,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR136W,7107,7085,40,76,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPR049C,3537,3540,66,219,3
scORFeome-HIP-12_S156_L001_R1_001_sorted,smorf214540,45,34,95,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNR008W,1986,126,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDL008W,498,480,12,2,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR094W,1437,1419,18,6,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOL077C,876,830,8,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR341C,1824,1807,18,7,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGL190C,1581,1582,110,139,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBL024W,2055,2052,71,34,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDL075W,763,683,6,5,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR003C,876,181,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR343C,327,154,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR020W,1527,1518,43,22,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR288C,1452,1449,20,9,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR259C,1314,1299,28,10,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR229W,1404,1388,23,7,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDL175C,1035,1018,19,8,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR005W,1167,1142,15,14,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL324W,396,207,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPR145W,1719,250,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YIL121W,1629,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR375C,1365,1344,35,9,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR163W,1026,1018,16,3,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR092W,2682,2684,60,150,2
scORFeome-HIP-12_S156_L001_R1_001_sorted,YML056C,1983,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YIL075C,2838,251,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR068W,1281,1282,61,97,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOL110W,714,714,24,16,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YFL068W,483,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJL041W,2590,2565,47,36,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER032W,2631,2636,91,243,5
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJR070C,978,978,39,31,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YML118W,1518,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL238W,2445,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJL198W,2646,2646,12,33,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR027C,327,304,3,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR362C,867,868,148,155,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR323C,1371,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR251W,924,919,11,2,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YIL113W,630,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER056CA,763,716,15,2,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER006W,1563,502,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPR080W,1377,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR245C,3390,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR163W,1758,1753,19,12,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHR003C,1290,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YEL066W,540,540,37,14,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPR035W,1113,1113,68,62,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL314W,768,741,14,4,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR227W,4077,4080,60,260,3
scORFeome-HIP-12_S156_L001_R1_001_sorted,YFR031CA,912,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR496C,1971,1964,29,20,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPR019W,2802,2778,40,34,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBR188C,423,187,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL238C,390,299,4,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YFL023W,2391,2389,53,41,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL158C,2277,2250,22,16,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL075W,3109,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YAL017W,4071,4069,54,58,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER021W,1572,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YER122C,1482,1460,11,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHR113W,1473,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YAL067C,1782,1767,15,7,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHR103W,2559,2554,42,22,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNL006W,912,885,7,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKL187C,2253,2241,37,25,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKL015W,2940,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR134W,1692,1692,14,234,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLL066C,3618,753,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR253C,783,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR224W,1110,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL270W,2463,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YCR079W,1329,1292,21,4,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL059W,453,454,49,38,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR419W,4308,4295,105,108,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR137C,1986,251,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR065W,1515,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR299W,1983,249,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YFL003C,2637,2610,53,37,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR230W,318,267,8,15,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKR055W,876,251,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YPL081W,1095,1065,10,2,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR280C,801,802,29,19,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YKL006CA,435,375,8,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNR055C,1761,1734,22,11,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR337W,2280,2280,40,109,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJR040W,2340,2330,28,17,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YCL012C,472,445,11,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHR054C,1065,925,11,3,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR290C,1518,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YBL020W,1725,1673,17,9,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJL057C,2004,1923,13,6,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR371C,2694,2686,37,26,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YEL036C,1503,71,1,3,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJL045W,1905,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YJL089W,2490,2475,12,6,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YCL043C,1569,1567,17,6,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YAL042W,1248,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR437C,402,36,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YAL035W,3009,248,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YFL064C,525,251,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YFR038W,2562,2497,15,9,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR065W,930,904,21,3,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YIL162W,1599,81,1,1,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR339C,471,448,17,3,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR080W,999,991,24,7,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YHR145C,357,105,11,N/A,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR037W,1101,1086,38,17,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YIL002C,2841,2846,70,247,5
scORFeome-HIP-12_S156_L001_R1_001_sorted,YIR017WA,600,170,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR407C,3870,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YGR274C,3201,3200,53,54,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR192CC,237,105,17,3,1
scORFeome-HIP-12_S156_L001_R1_001_sorted,YNR031C,4740,4733,39,50,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YMR188C,714,702,35,7,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YLR328W,1206,1178,19,7,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YDR257C,1485,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YOR177C,1395,1390,21,8,N/A
scORFeome-HIP-12_S156_L001_R1_001_sorted,YIR028W,1908,128,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YLR039C,3171,3131,14,16,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YMR288W,2916,250,1,9,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YLR197W,1515,1515,18,77,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YIL156W,3216,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YDR039C,3276,3239,15,18,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YER014W,1620,1620,39,226,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YPL196W,822,797,8,3,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YGR296W,5728,5462,3,95,1
scORFeome-HIP-12_S156_L001_R2_001_sorted,YJR122W,1494,1459,4,2,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YCR042C,4224,4191,22,29,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YJL155C,1359,1330,5,4,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YBL051C,2007,1926,8,5,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YNL312W,930,790,3,1,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YDR099W,822,51,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YLR348C,897,869,12,9,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YPR025C,1182,1102,7,2,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YKL188C,2562,2564,67,571,2
scORFeome-HIP-12_S156_L001_R2_001_sorted,YKR102W,3510,2684,5,4,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YJL131C,1071,1034,10,3,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,Q0085,780,503,1,1,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YDR291W,3234,3213,18,20,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YIL171W,330,330,30,32,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YHR107C,1224,1156,11,9,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YGL175C,1038,961,7,2,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YPR034W,1434,1402,11,5,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YKL093W,1020,251,1,1,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YJL219W,1704,744,3,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YLR054C,2262,2262,27,223,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YOR110W,1308,233,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YIL136W,1182,1140,9,3,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YOR009W,1464,1465,18,190,1
scORFeome-HIP-12_S156_L001_R2_001_sorted,YER046WA,330,218,50,41,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YKL029C,2010,237,1,7,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YOR293W,755,697,3,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YDR160W,2559,2510,20,18,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YFL007W,6432,753,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YKL116C,1557,1524,11,6,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YIL062C,465,90,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YGR238C,2649,227,1,19,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YMR044W,1428,1397,7,4,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YOL156W,1704,1629,10,4,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,Q0275,810,451,3,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YIR027C,1383,1317,8,3,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YLR105C,1134,1136,42,163,2
scORFeome-HIP-12_S156_L001_R2_001_sorted,YML091C,3609,3612,67,817,3
scORFeome-HIP-12_S156_L001_R2_001_sorted,YGR056W,2787,2789,57,495,2
scORFeome-HIP-12_S156_L001_R2_001_sorted,YPR104C,2811,2772,32,24,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YGL065C,1512,1512,49,240,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YOR133W,2529,2443,7,8,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YAL001C,3573,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YGR249W,1371,1359,9,2,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YFR047C,888,888,31,106,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YJL031C,1071,907,3,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YER068W,1764,1699,8,1,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YDL231C,3378,3341,31,34,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YBR225W,2703,2703,21,21,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YCL057W,2139,251,1,7,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YLR355C,1188,1189,36,179,1
scORFeome-HIP-12_S156_L001_R2_001_sorted,YNL303W,348,41,22,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YGR099W,2067,2067,32,262,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YBL015W,1581,1571,18,13,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YNL281W,462,383,7,3,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YOL090W,2895,2869,17,19,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YBR150C,3285,84,103,19,1
scORFeome-HIP-12_S156_L001_R2_001_sorted,YGR010W,1188,1084,5,1,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YBR191W,871,250,1,1,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YHL025W,999,934,11,2,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YJL195C,702,521,3,1,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YPR183W,804,804,71,223,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YER077C,2067,1987,9,9,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YLR248W,1833,1782,12,7,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YLR227C,1482,1411,8,5,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YNL304W,1068,977,9,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YKL096W,720,645,7,1,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YHR073W,2991,251,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YLR237W,1797,1609,7,7,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YFR024CA,1474,1474,47,271,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YJL010C,2001,2002,74,424,1
scORFeome-HIP-12_S156_L001_R2_001_sorted,YOL088C,834,769,5,1,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YDR419W,1899,251,1,4,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YGR095C,672,672,23,61,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YMR223W,1416,1027,1,N/A,N/A
scORFeome-HIP-12_S156_L001_R2_001_sorted,YKR042W,1353,1219,6,1,N/A
