plate_name,gene_name,gene_length,aligned_length,alignment_rate,average_read_depth,number_of_SNP,number_of_INDEL
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR033W,2760,2758,0.999275362,98,75,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL167C,1944,1939,0.997427984,17,7,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR346W,2958,2939,0.993576741,54,38,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR196W,3267,283,0.086623814,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKR105C,1749,480,0.274442539,6,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR178C,660,251,0.38030303,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR224C,2079,2065,0.993265993,37,26,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YAL016W,1908,495,0.259433962,1,6,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL206W,2289,2283,0.997378768,30,23,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL146W,2079,251,0.120731121,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKR056W,1920,1921,1.000520833,55,190,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR206W,2133,163,0.07641819,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL126W,924,908,0.982683983,28,7,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL044C,549,251,0.4571949,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL152W,1077,443,0.411327762,1,3,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR089W,600,250,0.416666667,1,11,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR183C,1470,502,0.341496599,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL113C,1191,251,0.210747271,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR103W,1818,251,0.138063806,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL210W,1716,251,0.146270396,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR003W,2235,2178,0.974496644,21,8,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL204W,1899,1899,1,46,288,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL077W,1587,824,0.519218652,1,5,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFR023W,1836,1792,0.976034858,41,18,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLL061W,1752,1755,1.001712329,81,352,3
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL014C,5295,5294,0.999811143,76,115,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR172C,2223,251,0.112910481,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR346C,1446,502,0.347164592,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR021C,1254,251,0.20015949,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR187C,519,319,0.614643545,5,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR103W,864,863,0.998842593,27,10,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR385W,2529,2512,0.993277975,63,59,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR258W,654,638,0.975535168,18,5,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL171W,1695,43,0.025368732,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKR042W,1353,251,0.185513673,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL165C,579,251,0.433506045,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR334W,1413,251,0.177636235,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL116W,2181,2157,0.988995873,25,15,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL023C,2607,316,0.121212121,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL033C,1038,1038,1,105,262,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER091C,2304,2290,0.993923611,46,45,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL126W,2043,2009,0.983357807,27,15,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL103C,1434,251,0.175034868,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLL027W,753,736,0.977423639,42,15,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER085C,522,524,1.003831418,99,83,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR203C,1055,145,0.137440758,0,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR265C,1029,129,0.125364431,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKR022C,969,251,0.259029928,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR102W,351,251,0.715099715,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR216W,3972,3975,1.000755287,160,1117,3
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR461W,363,187,0.515151515,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL254W,1467,1455,0.991820041,21,15,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YEL025C,3567,502,0.140734511,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLL003W,2841,251,0.088349173,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL186W,2379,2339,0.983186213,26,20,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL063W,3336,501,0.150179856,1,2,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR281C,2637,2637,1,116,79,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR095C,672,484,0.720238095,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR236C,1311,185,0.141113654,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR296W,3870,251,0.064857881,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR158C,3495,251,0.071816881,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL044C,1377,1380,1.002178649,144,377,3
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR341W,4995,4992,0.999399399,146,201,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR097C,1035,1032,0.997101449,43,13,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL131C,4212,4211,0.999762583,127,134,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR381W,2202,2192,0.995458674,43,30,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YML068W,1395,1388,0.994982079,34,16,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL155W,1284,251,0.195482866,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL139C,744,110,0.147849462,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR284W,2394,251,0.104845447,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNR036C,462,108,0.233766234,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YML109W,2829,2829,1,184,1019,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL083W,1239,1240,1.000807103,64,174,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNR024W,561,351,0.625668449,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL108C,456,251,0.550438596,1,2,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR126C,1029,1016,0.987366375,88,25,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL020C,3249,251,0.07725454,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR218W,3255,3247,0.997542243,133,100,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR464W,4308,4312,1.000928505,269,2019,4
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YML045WA,1323,250,0.188964475,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFR030W,3108,502,0.161518662,1,2,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCR030C,2613,251,0.096058171,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJR090C,3456,3456,1,105,113,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL199C,1605,413,0.257320872,1,10,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR173W,1107,1083,0.978319783,29,3,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR117C,1698,251,0.147820966,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL053C,1341,1342,1.000745712,261,519,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCL063W,1272,1269,0.997641509,30,10,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKR092C,1221,251,0.205569206,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL189W,1374,1366,0.994177584,28,9,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR027C,1257,1253,0.99681782,42,10,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL132W,2448,2439,0.996323529,28,25,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR351C,876,876,1,42,75,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR132W,1656,251,0.151570048,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR151C,1581,502,0.317520557,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR097C,1225,251,0.204897959,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR289W,1938,251,0.129514964,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR009C,312,153,0.490384615,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL139C,4794,475,0.099082186,1,2,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCL018W,1095,251,0.229223744,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR372C,1665,251,0.150750751,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR197C,564,417,0.739361702,6,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YEL011W,2115,2110,0.997635934,44,38,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFL029C,1107,1095,0.989159892,36,11,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL091C,1266,1263,0.997630332,30,12,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR116C,528,336,0.636363636,67,67,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YEL021W,804,641,0.797263682,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL167C,2160,168,0.077777778,1,3,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHL015W,366,367,1.00273224,16,4,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL087C,474,194,0.4092827,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR143C,1314,1310,0.99695586,27,18,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR003W,597,587,0.983249581,48,10,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR280C,4302,250,0.058112506,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL160W,1065,1049,0.984976526,48,22,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR252W,426,397,0.931924883,8,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR373C,2706,251,0.092756837,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR219W,4977,4804,0.965240104,23,24,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL167C,4515,4504,0.997563677,141,170,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL027W,738,738,1,89,133,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFL006W,765,759,0.992156863,22,9,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL063W,945,251,0.265608466,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLL038C,744,195,0.262096774,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKR046C,852,245,0.287558685,1,4,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR174W,855,855,1,102,166,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR270C,2523,752,0.298057868,1,3,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL095W,2433,2414,0.992190711,32,18,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL017C,2766,251,0.090744758,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR326W,4725,251,0.053121693,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL181W,1191,1183,0.993282956,38,12,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL032C,1794,1759,0.980490524,18,8,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJR072C,1158,1158,1,107,288,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR207C,786,412,0.524173028,1,4,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER095W,1203,1179,0.980049875,38,6,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL009C,3117,127,0.040744305,55,32,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR118W,1704,251,0.147300469,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR268W,1140,1141,1.000877193,91,206,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR386W,1698,1699,1.000588928,47,180,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR397C,533,534,1.001876173,118,94,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR198W,1632,1633,1.000612745,58,269,1
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL117W,2658,2665,1.002633559,234,1033,7
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR251W,2493,249,0.099879663,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR128W,3447,3451,1.001160429,286,1686,4
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR331C,558,162,0.290322581,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL105C,2061,57,0.027656477,9,4,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER174C,735,716,0.97414966,31,9,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCL048W,1392,1381,0.992097701,22,8,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YML126C,1476,500,0.338753388,1,7,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR189C,3597,3603,1.001668057,196,1254,6
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL313C,2715,2713,0.999263352,112,87,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL194C,906,900,0.993377483,29,9,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR212W,2019,2023,1.001981179,132,578,4
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL024C,662,251,0.379154079,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR033W,1272,251,0.197327044,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCR033W,3681,251,0.068187992,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER069W,2592,502,0.19367284,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR091C,1308,251,0.191896024,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFR029W,2037,2025,0.994108984,43,24,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL105C,2550,2556,1.002352941,242,1178,6
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR034C,1422,1399,0.983825598,26,8,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJR141W,1044,251,0.240421456,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR407C,3870,3880,1.002583979,178,1213,10
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YEL064C,1443,442,0.306306306,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR334W,4545,251,0.055225523,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR004C,1302,1277,0.980798771,17,5,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLL035W,1899,1872,0.985781991,41,22,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR304W,3693,3685,0.99783374,96,85,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR364C,1368,251,0.183479532,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR050C,1017,251,0.246804326,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL010C,4452,251,0.056379155,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR091C,1827,251,0.137383689,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL071WA,477,350,0.733752621,6,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER132C,5262,5250,0.997719498,93,152,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL168W,1293,1257,0.972157773,19,7,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR013W,1863,251,0.134728932,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFL036W,4056,4061,1.001232742,256,1767,5
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR010C,756,756,1,278,309,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR141C,2646,473,0.178760393,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL077C,723,251,0.347164592,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR337W,861,251,0.291521487,1,2,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR133W,1749,502,0.287021155,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR322C,714,251,0.351540616,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR040C,3276,251,0.076617827,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL085W,825,251,0.304242424,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL263W,1143,251,0.21959755,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL102W,648,251,0.387345679,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCL038C,1587,251,0.15816005,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR312C,1197,1187,0.991645781,22,7,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL190C,2409,2381,0.98837692,40,24,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNR066C,1311,170,0.129672006,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR060C,1863,1854,0.995169082,94,54,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YHR006W,1626,502,0.308733087,1,3,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR072W,2082,2082,1,38,24,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR236W,636,251,0.394654088,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR335C,2877,497,0.172749392,1,6,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR166C,2916,2918,1.000685871,118,563,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR067C,1251,1240,0.991207034,28,8,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJR036C,2679,251,0.093691676,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL079W,4509,4516,1.001552451,244,1870,7
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL093W,1944,251,0.129115226,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR146C,2130,251,0.117840376,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR112C,2901,94,0.03240262,14,9,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YEL031W,3648,3629,0.994791667,83,67,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBL081W,1107,60,0.054200542,2,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL215W,1008,1001,0.993055556,81,23,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL100C,1065,251,0.235680751,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL235C,504,490,0.972222222,10,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR207C,2511,2510,0.999601752,88,65,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YEL038W,726,372,0.512396694,1,5,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL125W,1884,250,0.132696391,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YER168C,1641,251,0.152955515,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL083C,1098,1096,0.998178506,65,24,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR217C,3930,3930,1,123,143,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR157W,1404,1407,1.002136752,99,283,3
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCL014W,4911,4911,1,326,2612,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL020C,1917,1911,0.99687011,52,37,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL023C,1974,564,0.285714286,1,5,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR290C,834,831,0.996402878,16,6,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL063W,1113,251,0.225516622,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YFL007W,6432,6421,0.998289801,84,148,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR208W,894,883,0.987695749,34,10,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL147C,711,251,0.35302391,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR101W,930,927,0.996774194,41,12,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR007W,675,390,0.577777778,5,19,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL112W,2145,251,0.117016317,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL073C,3018,3011,0.997680583,82,60,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR345C,351,345,0.982905983,91,61,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL128C,1044,502,0.480842912,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR159W,3906,3890,0.995903738,59,65,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL002C,1431,251,0.175401817,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL122C,1542,1544,1.001297017,133,345,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR188W,1641,1643,1.001218769,103,350,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL047C,1134,1100,0.970017637,31,6,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL199C,471,419,0.889596603,13,2,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,smorf185708,102,64,0.62745098,56,8,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOL080C,870,856,0.983908046,31,7,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR012W,1182,1174,0.99323181,89,43,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR165W,2331,2322,0.996138996,17,14,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR199W,2280,251,0.110087719,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YKL157W,3191,3200,1.002820432,233,1310,9
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YOR055W,435,378,0.868965517,9,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YML104C,3384,302,0.089243499,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR121C,615,241,0.391869919,1,11,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL179C,1683,1688,1.002970885,115,384,5
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR186W,2118,2077,0.980642115,29,12,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR120C,789,789,1,70,87,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDL150W,1269,143,0.112687155,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL256W,2475,2466,0.996363636,109,72,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR025C,1185,1174,0.9907173,28,9,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLL028W,1761,502,0.285065304,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR257W,840,251,0.298809524,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR247C,1452,251,0.172865014,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YJL210W,816,227,0.278186275,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR286C,1128,251,0.22251773,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR398C,3864,251,0.064958592,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YCR037C,2772,2764,0.997113997,75,50,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL038W,534,518,0.970037453,25,3,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR217W,1578,1568,0.993662864,34,12,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPR057W,1026,251,0.244639376,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YDR408C,645,629,0.975193798,23,7,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YBR039W,936,251,0.268162393,1,2,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR170W,3417,251,0.073456248,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGR258C,3096,251,0.081072351,1,1,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YMR110C,1599,1599,1,95,48,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YLR393W,840,251,0.298809524,1,0,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YPL154C,1218,1220,1.001642036,84,230,2
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YGL026C,2124,2095,0.986346516,54,32,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YIL160C,1254,1254,1,70,203,0
scORFeome-HIP-10_S154_L001_sorted.raw.vcf,YNL154C,1641,1621,0.98781231,65,29,0
